g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P02921,COL27A1,608461,22986,FLJ11895; KIAA1870; MGC11337,COL27A1-related Steel syndrome,615155,MONDO:0014061,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,24986830; 28276056; 28322503; 31903681,31913554; 32360765; 33359165; 33411029; 33963180; 35568358; 36695248; 39706863,DD,,2020-01-07 16:08:46+00:00,
G2P02922,BCORL1,300688,25657,BCOR-L1; CXORF10; FLJ11362,BCORL1-related Shukla-Vernon syndrome,301029,MONDO:0026727,monoallelic_X_hemizygous,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,24123876; 30941876; 33810051; 34400773,38342987; 39189935; 39632905,DD,,2020-01-09 14:38:51+00:00,
G2P02923,ANK2,106410,493,CFAP87; FAP87; LQT4,ANK2-related neurodevelopmental disorder,,MONDO:0700092,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,22542183; 25356970; 28191889; 30755392,12571597; 16253912; 22847869; 25456501; 26230511; 27784853; 27818464; 27916589; 28196901; 28750076; 30929919; 37088467; 39962910; 39978592; 40035441,DD,,2020-01-09 14:41:32+00:00,
G2P02924,UQCRFS1,191327,12587,RIP1; RIS1; RISP; UQCR5,"UQCRFS1-related mitochondrial complex III deficiency, cardiomyopathy, and alopecia totalis",618775,MONDO:0032909,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,31883641,39421685,DD,,2020-01-09 14:52:15+00:00,
G2P02925,POLR3GL,617457,28466,FLJ32422; MGC3200,POLR3GL-related endosteal hyperostosis and oligodontia,,,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,31089205,31695177; 40684265,DD,,2020-01-09 14:55:40+00:00,
G2P02926,UGP2,191760,12527,SVUGP2; UGP1; UGPP1,UGP2-related epileptic encephalopathy,618744,MONDO:0032895,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,31820119,,DD,,2020-02-12 13:55:14+00:00,
G2P02927,TTC12,610732,23700,FLJ13859; FLJ20535; TPARM,TTC12-related primary ciliary dyskinesia,618801,MONDO:0032924,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,31978331,36273201; 37325566; 38992144,DD,,2025-01-21 15:45:17+00:00,
G2P02928,TET3,613555,28313,HCG_40738; MGC22014,TET3-related DNA demethylation disorder,618798,MONDO:0032922,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000035; HP:0000046; HP:0000153; HP:0000164; HP:0000271; HP:0000486; HP:0000951; HP:0000954; HP:0001155; HP:0001328; HP:0001572; HP:0001636; HP:0002817; HP:0006482; HP:0007477; HP:0010490,31928709,30167849; 32453507; 34719681,DD,,2020-02-13 12:09:00+00:00,
G2P02929,TET3,613555,28313,HCG_40738; MGC22014,TET3-related DNA demethylation disorder,618798,MONDO:0032922,monoallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,31928709,32453507; 34719681; 34750377; 36192301; 39273623; 39324309; 40259394,DD,,2020-02-13 12:11:57+00:00,
G2P02930,RALGAPA1,608884,17770,DKFZP667F074; GARNL1; GRIPE; KIAA0884; RALGAPALPHA1; TULIP1,RALGAPA1-related neurodevelopmental disorder,618797,MONDO:0032921,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32004447,19733229; 37743183,DD,,2020-02-13 12:14:03+00:00,
G2P02931,TKFC,615844,24552,DAK; DKFZP586B1621; NET45,TKFC-related cataracts and multisystem disease,618805,MONDO:0032927,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,32004446,32790068; 39251934,DD,,2025-01-21 15:42:39+00:00,
G2P02932,CDC42BPB,614062,1738,KIAA1124; MRCKB,CDC42BPB-related neurodevelopmental disorder,619841,MONDO:0859239,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,32031333,,DD,,2025-01-16 11:39:10+00:00,
G2P02933,CDC42,116952,1736,CDC42HS; G25K,CDC42-related neurodevelopmental disorder,616737,,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,26386261; 26708094; 29394990,29335451; 30872706; 31271789; 31601675; 31953712; 32231661; 32417998; 32424669; 33405195; 33672558; 33936654; 34624555; 36459360; 37347054; 37581646; 37741518; 40296562; 40371891; 40414526,DD,,2025-01-21 12:44:19+00:00,
G2P02934,RALA,179550,9839,RAL,RALA-related neurodevelopmental syndrome,619311,MONDO:0859142,monoallelic_autosomal,,strong,uncertain,,undetermined,inferred,,,,30500825,30761613; 35846790; 39918382,DD,,2025-01-21 14:57:43+00:00,
G2P02935,SLC5A6,604024,11041,SMVT,SLC5A6-related neurodevelopmental disorder,618973,,biallelic_autosomal,,moderate,absent gene product,,loss of function,inferred,,,,27904971; 31754459; 35013551,31392107; 35217562; 37391029; 37409333; 38012394; 38348452; 38407570; 38816490; 39898461; 40272030; 40396389,DD,,2025-01-21 15:13:43+00:00,
G2P02936,SPOP,602650,11254,BTBD32; TEF2,"SPOP-related neurodevelopmental disorder, gain of function",,MONDO:0032942,monoallelic_autosomal,restricted mutation set,strong,altered gene product structure,,gain of function,inferred,,,HP:0000010; HP:0000153; HP:0000159; HP:0000174; HP:0000177; HP:0000218; HP:0000252; HP:0000271; HP:0000278; HP:0000290; HP:0000316; HP:0000322; HP:0000358; HP:0000364; HP:0000365; HP:0000366; HP:0000369; HP:0000378; HP:0000407; HP:0000429; HP:0000463; HP:0000490; HP:0000492; HP:0000494; HP:0000496; HP:0000508; HP:0000598; HP:0000601; HP:0000609; HP:0000639; HP:0000718; HP:0000736; HP:0000820; HP:0000821; HP:0000929; HP:0000951; HP:0000953; HP:0001000; HP:0001155; HP:0001167; HP:0001249; HP:0001252; HP:0001263; HP:0001600; HP:0001601; HP:0001760; HP:0001763; HP:0002007; HP:0002019; HP:0002036; HP:0002360; HP:0002577; HP:0002715; HP:0002719; HP:0002817; HP:0007018; HP:0007400; HP:0008050; HP:0011297; HP:0011344; HP:0011389; HP:0011844; HP:0012718; HP:0012733,32109420,35892095; 36259278,DD,,2025-01-21 15:20:01+00:00,
G2P02937,SPOP,602650,11254,BTBD32; TEF2,"SPOP-related neurodevelopmental disorder, dominant negative",,MONDO:0032943,monoallelic_autosomal,restricted mutation set,strong,altered gene product structure,,dominant negative,inferred,,,,32109420,30310144; 35892095; 36063898; 39918173,DD,,2025-01-21 15:19:44+00:00,
G2P02938,METTL23,615262,26988,C17ORF95; LOC124512,METTL23-related intellectual disability,615942,MONDO:0014409,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,24501276; 24626631; 32067349,32439618; 32878022; 40336937,DD,,2025-01-21 14:21:05+00:00,
G2P02939,RARS1,107820,9870,RARS,RARS1 related hypomyelinating leukodystrophy,616140,MONDO:0014506,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,28905880; 31814314,30791064; 37186453; 38618971; 39762984,DD,,2020-03-13 10:17:57+00:00,
G2P02940,TMEM106B,613413,22407,FLJ11273; MGC33727,TMEM106B related hypomyelinating leukodystrophy,617964,MONDO:0054791,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,29186371; 29444210,32543692; 35366087; 35477998; 36046422; 36952000; 40709644; 40709649,DD,,2020-03-13 10:23:50+00:00,
G2P02941,POLR1C,610060,20194,AC40; RPA39; RPA40; RPA5; RPAC1; RPC40,POLR1C-related leukodystrophy,616494,MONDO:0014666,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000175; HP:0000272; HP:0000347; HP:0000356; HP:0000494; HP:0000652; HP:0005321,21131976; 26151409; 32042905,32319256,DD,,2025-05-14 08:55:15+00:00,
G2P02942,SLC25A1,190315,10979,CIC; CTP; SLC20A3,SLC25A1-related neurometabolic disorder,615182,MONDO:0014072,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,23561848; 27306203; 29226520,23393310; 24687295; 25614306; 26221035; 26870663; 29238895; 29265763; 30050389; 31527857; 31808147; 32660532; 37033560; 37239850,DD,,2025-01-21 15:12:40+00:00,
G2P02943,ADARB1,601218,226,ADAR2; ADAR2A; ADAR2A-L1; ADAR2A-L2; ADAR2A-L3; ADAR2B; ADAR2C; ADAR2D; ADAR2G; DRABA2; DRADA2; HRED1; RED1,"ADARB1-related microcephaly, intellectual disability, and seizures",618862,MONDO:0030025,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,32220291,32719099; 40480833,DD,,2025-01-14 15:07:30+00:00,
G2P02944,PIGK,605087,8965,GPI8; HGPI8; PIG-K,PIGK-related neurodevelopmental syndrome,618879,MONDO:0030037,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32220290,33392778; 38902431,DD,,2020-04-14 14:13:16+00:00,
G2P02945,SEMA6B,608873,10739,SEM-SEMA-Z; SEMA-VIB; SEMAN; SEMAZ,SEMA6B-related neurodevelopmental disorder,618876,MONDO:0030034,monoallelic_autosomal,typically de novo; restricted mutation set,moderate,increased gene product level,frameshift_variant_NMD_escaping,undetermined,inferred,,,,32169168; 33798445; 34017830; 34092044; 34110594; 34218423; 35604360,35573939; 36719163; 36873942; 39419291; 39573814,DD,,2022-11-18 14:36:36+00:00,
G2P02946,NRROS,615322,24613,ELLP3030; GARPL1; LRRC33; MGC50789; UNQ3030,NRROS-related infantile-onset neurodegeneration with intracranial calcification,618875,MONDO:0030033,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32197075,32100099; 35099671; 35716448; 39422130; 40463927,DD,,2025-01-21 14:33:22+00:00,
G2P02947,EIF2AK1,613635,24921,HCR; HHRI; HRI; KIAA1369,EIF2AK1-related neurodevelopmental syndrome,618878,MONDO:0030036,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,32197074,,DD,,2025-01-15 23:27:34+00:00,
G2P02948,EIF2AK2,176871,9437,PKR; PPP1R83; PRKR,"EIF2AK2-related developmental delay, leukoencephalopathy, and neurologic decompensation",618877,MONDO:0030035,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,32197074,33236446; 33553620; 35146062; 35146068; 39973119,DD,,2025-01-15 23:28:27+00:00,
G2P02949,RSRC1,613352,24152,BM-011; MGC12197; SFRS21; SRRP53,RSRC1-related intellectual developmental disorder,618402,MONDO:0032729,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,28640246; 29522154; 32227164,,DD,,2020-04-14 15:12:46+00:00,
G2P02950,OCLN,602876,8104,PPP1R115,OCLN-related band-like calcification with simplified gyration and polymicrogyria,251290,MONDO:0020789,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,20727516; 26689621; 28179633; 32240828,23793442; 24668585; 28386946; 29074059; 29192239; 32142645; 34573918; 34704946; 37393059,DD,,2020-04-14 15:35:50+00:00,
G2P02951,KATNB1,602703,6217,,KATNB1-related complex cerebral malformations,616212,MONDO:0014534,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000252; HP:0001339,25521378; 25521379,26640080; 29654772; 34202629,DD,,2025-01-17 16:28:57+00:00,
G2P02952,PIGH,600154,8964,GPI-H,PIGH-related glycosylphosphatidylinositol biosynthesis defect,618010,MONDO:0060724,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,29573052; 29603516,33156547; 35445667,DD,,2020-06-06 15:02:14+00:00,
G2P02953,PUS1,608109,15508,MLASA1,"PUS1-related myopathy, lactic acidosis, and sideroblastic anemia",600462,MONDO:0024553,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,17056637; 25227147; 26556812; 30588737; 32287105,15108122; 15971356; 21686963; 28832011; 31641589; 31653659; 39148116; 39961824; 40438980,DD,,2020-06-06 15:02:14+00:00,
G2P02954,YARS2,610957,24249,CGI-04; FLJ13995; MT-TYRRS,"YARS2-related myopathy, lactic acidosis, and sideroblastic anemia",613561,MONDO:0013307,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,20598274; 23918765; 30026338,22504945; 24344687; 24430573; 25638461; 28395030; 29976739; 33734897; 33972171; 34441767; 34777989; 35393742; 38490507,DD,,2020-06-06 15:02:14+00:00,
G2P02955,CCDC32,618941,28295,C15orf57,CCDC32-related neurodevelopmental syndrome,619123,MONDO:0030873,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32307552; 35451546,38818818,DD,,2025-01-14 16:45:14+00:00,
G2P02956,KMT2D,602113,7133,ALR; CAGL114; MLL2; MLL4; TNRC21,KMT2D-related multiple malformations disorder,620186,MONDO:0035651,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,31949313; 32083401; 35060672,24633898; 29321794; 33584783; 33898534; 34974531; 35762338; 35973905; 36672956; 37588055; 39532677; 39549115; 39985218,DD,,2022-05-20 16:24:49+00:00,
G2P02957,MED25,610197,28845,ACID1; ARC92; DKFZP434K0512; TCBAP0758,MED25-related Basel-Vanagaite-Smirin-Yosef syndrome,616449,MONDO:0014643,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,25527630; 25792360; 31602195; 32324310,30800049; 32816121,DD,,2020-06-06 15:02:14+00:00,
G2P02958,ARNT2,606036,16876,BHLHE1; KIAA0307,"ARNT2-related hypopituitarism, post-natal microcephaly, visual and renal anomalies",615926,MONDO:0014404,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,24022475,,DD,,2020-06-06 15:02:14+00:00,
G2P02959,SIAH1,602212,10857,HSIAH1,SIAH1-related neurodevelopmental disorder,619314,MONDO:0859144,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000271; HP:0000290; HP:0001249; HP:0001256; HP:0001382; HP:0002209; HP:0003508; HP:0004322; HP:0008070; HP:0009553; HP:0010720,32430360,40156476,DD,,2020-06-06 15:02:14+00:00,
G2P02960,TTC5,619014,19274,STRAP,TTC5-related neurodevelopmental disorder,619244,MONDO:0030999,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32439809,34168248; 35670379,DD,,2020-06-06 15:02:14+00:00,
G2P02961,CDK19,614720,19338,BA346C16.3; CDC2L6; CDK11; KIAA1028,CDK19-related intellectual disability and epileptic encephalopathy,618916,MONDO:0030059,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,32330417,20563892; 33134521; 33495529; 33568421,DD,,2025-01-14 17:01:45+00:00,
G2P02962,B4GALT1,137060,924,BETA4GAL-T1; GGTB2,B4GALT1-related congenital disorder of glycosylation,607091,MONDO:0011772,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,11901181; 21920538; 32157688,31800099; 32677746,DD,,2020-06-06 15:02:14+00:00,
G2P02963,MAU2,614560,29140,KIAA0892; MAU-2; MAU2L; MGC75361; SCC4,MAU2-related neurodevelopmental disorder,,MONDO:0700092,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,32433956,36379434; 37962004,DD,,2025-01-16 11:18:38+00:00,
G2P02964,GTPBP2,607434,4670,,GTPBP2-related Jaberi-Elahi syndrome,617988,MONDO:0060711,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,26675814; 29449720; 30790272; 38118446,33598235; 34082843; 38852771,DD,,2020-06-23 14:11:20+00:00,
G2P02965,TRIM8,606125,15579,GERP; RNF27,TRIM8-related neurodevelopmental disorder,619428,MONDO:0100111,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,27346735; 30244534; 32531461; 33508234,32193649; 34930159; 35903163; 37061734; 39416667; 39669799; 39708126,DD,,2020-06-23 14:08:37+00:00,
G2P02966,SMO,601500,11119,FZD11; SMOH,SMO-related developmental disorder,241800,MONDO:0009436,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32413283,21285510; 31301482; 35034092; 35135164; 35812756; 37626311; 40475175; 40657133,DD,,2020-06-23 14:08:37+00:00,
G2P02967,SOX6,607257,16421,,SOX6-related neurodevelopmental syndrome,618971,MONDO:0033544,monoallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0001249,32442410,16258006; 24453155; 25439488; 36069193,DD,,2020-06-23 14:08:37+00:00,
G2P02968,RIMS2,606630,17283,KIAA0751; OBOE; RAB3IP3; RIM2,RIMS2-related syndromic congenital cone-rod synaptic disease,618970,MONDO:0033543,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,32470375,28118666; 32888510,DD; Eye,,2020-06-23 14:10:16+00:00,
G2P02969,KIF3B,603754,6320,FLA8; KIAA0359; KLP-11,KIF3B-related ciliopathy,,MONDO:0005308,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,32386558,34918036,DD,,2020-06-23 14:08:37+00:00,
G2P02970,HNRNPH1,601035,5041,HNRNPH; HNRPH1,HNRNPH1-related neurodevelopmental disorder,,MONDO:0700092,monoallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,29938792; 32335897,18806275; 34759793,DD,,2020-06-23 14:11:20+00:00,
G2P02971,MYL1,160780,7582,MLC-1; MLC1; MLC1/3; MLC1F; MLC3F,"MYL1-related myopathy, congenital, with fast-twitch (type II) fiber atrophy",618414,,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,30215711,40488356,DD,,2020-06-23 14:11:20+00:00,
G2P02972,MPZ,159440,7225,CMT1; CMT1B; CMT2I; CMT2J; HMSNIB; P0,"MPZ-related neuropathy, congenital hypomyelinating",618184,MONDO:0020765,monoallelic_autosomal,potential secondary finding,definitive,uncertain,,undetermined,inferred,,,,12953275; 15184631; 26310628; 8816708,10533074; 10586224; 11140841; 11160475; 11231025; 12207153; 12242557; 12497641; 12805115; 12810486; 14638973; 15241803; 15249646; 15298082; 15377707; 15704143; 16481890; 16521307; 16775366; 16912585; 16922730; 17297705; 17297707; 17663472; 17940173; 18090092; 18209201; 18380018; 18380021; 18380030; 18386326; 18386328; 18386329; 19629567; 19691535; 20571287; 20621479; 20850974; 21149811; 21326314; 21503568; 21840889; 22018721; 22176150; 22243284; 22577229; 22633464; 22691094; 22734905; 23197742; 23743332; 24053775; 24444136; 25025039; 25237436; 25429913; 25430934; 25614874; 25694466; 25850958; 26234237; 26454100; 26481167; 26989944; 27067623; 27344971; 27614573; 27774063; 27862672; 28796392; 29174527; 29670817; 29896895; 30257968; 30677751; 31211173; 31222744; 31827005; 31902012; 32506583; 33386210; 33625198; 33842081; 34060689; 34190362; 34232518; 35153971; 35449525; 35562614; 35873478; 35938991; 37170966; 37372933; 38021856; 38481944; 39795872; 9187667; 9222756,DD,,2022-08-03 14:00:16+00:00,
G2P02973,ABAT,137150,23,GABA-T; GABAT,ABAT-related GABA-transaminase deficiency,613163,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,27376954; 27903293; 28411234,10407778; 12160695; 25485164; 25738457; 27596361; 29478219; 29480352; 30644311; 31133775; 35850019; 9746906,DD,,2025-01-14 11:25:13+00:00,
G2P02974,ECM1,602201,3153,,ECM1-related lipoid proteinosis,247100,MONDO:0009530,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000707; HP:0000718; HP:0000738; HP:0000924; HP:0000951; HP:0001250; HP:0001574; HP:0001608; HP:0001609; HP:0002232; HP:0002354; HP:0005671; HP:0011999,11929856; 25465029; 25529926; 28434238,12472532; 12603844; 12950350; 15377379; 15596773; 15628326; 16172042; 16225617; 16274456; 16882193; 17063986; 17199583; 17721643; 17927570; 18936408; 19094844; 19368610; 19519837; 19694009; 19734986; 20666665; 21349189; 21886756; 22182433; 22581399; 23130256; 23212332; 23439709; 23534907; 23682690; 23789600; 24413997; 24465266; 24521736; 24708644; 25439486; 25441608; 26778481; 27194970; 28681064; 28720532; 29718750; 29760624; 31896839; 33159951; 34159730; 34544637; 36670503; 37337569; 37492299; 38651074; 38842389; 40248982,DD; Skin,,2020-07-16 18:52:23+00:00,
G2P02975,EIF2B4,606687,3260,DKFZP586J0119; EIF-2B; EIF2B; EIF2BDELTA,EIF2B4-related leukoencephalopathy with vanishing white matter,620314,MONDO:0957872,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,14572143; 18539998; 25089094; 26043506; 30073106; 31385086,15776425; 16998732; 17119336; 25600065; 29331873; 31262560; 35860328; 36597332; 36891084,DD,,2025-01-15 23:29:32+00:00,
G2P02976,EIF2B5,603945,3261,EIF-2B; EIF2BEPSILON,EIF2B5-related leukoencephalopathy with vanishing white matter,620315,MONDO:0957873,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,14572143; 15776425; 25089094; 25230711; 25457085; 25758335; 28939701,10441579; 16864840; 16998732; 18005052; 18266750; 18504679; 19170749; 19625339; 20430848; 21115745; 22699478; 28334938; 28914269; 29933199; 31385086; 31438897; 32293553; 33245593; 35012964; 37674283; 40247960,DD,,2025-01-15 23:30:12+00:00,
G2P02977,LMOD3,616112,6649,,LMOD3-related nemaline myopathy,616165,MONDO:0014513,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,25250574; 28815944; 29331079; 30291184; 30642739; 31572445; 32008911,25654555; 29923248; 32449287; 35299092; 36590182; 36893608; 36960434,DD,,2020-07-16 18:52:24+00:00,
G2P02978,MYBPC1,160794,7549,SSMYBP-C,MYBPC1-related arthrogryposis and myopathy,,,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,"20045868 -> functional_alteration: patient cells & 31264822 -> function: protein interaction, biochemical",HP:0000160; HP:0000286; HP:0000307; HP:0000316; HP:0000325; HP:0000331; HP:0000343; HP:0000347; HP:0000369; HP:0000494; HP:0001181; HP:0001252; HP:0001845; HP:0001999; HP:0002322; HP:0003196; HP:0005272; HP:0005684; HP:0005830; HP:0006070; HP:0006143; HP:0009465; HP:0009473; HP:0009487; HP:0009907; HP:0012385; HP:0031947; HP:0032006; HP:0200085,20045868; 25679999; 31264822,26661508; 31025394; 35510679; 37392669; 37577974; 38185014; 38438057; 38690148,DD,,2025-09-10 07:58:26+00:00,
G2P02979,MYO18B,607295,18150,BK125H2.1,MYO18B-related Klippel-Feil syndrome with nemaline myopathy and facial dysmorphism,616549,MONDO:0014689,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,25748484; 27858739; 31195167; 32184166; 32637634,32278351; 33179433; 33924653,DD; Skeletal,,2023-05-24 09:07:33+00:00,
G2P02980,PNPLA6,603197,16268,IPLA2DELTA; NTE; SPG39; SWS,PNPLA6-related retinal dystrophy-ataxia-pituitary hormone abnormality-hypogonadism syndrome,,MONDO:0100155,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,24355708; 25480986; 25574898,23733235; 24790214; 25033069; 25267340; 25359264; 25413954; 25631098; 26714052; 26995604; 27866050; 29248984; 29749493; 30015775; 30555943; 31135245; 32623594; 32758583; 33141049; 33210227; 33650466; 33818269; 34157508; 34459356; 34816117; 35069422; 35198007; 35274841; 35947152; 36825042; 37333224; 37732399; 38683245; 38735647; 40215423; 40534378,DD; Eye,,2025-01-21 14:41:23+00:00,
G2P02981,SELENON,606210,15999,MDRS1; RSMD1; SEPN1,SELENON-related myopathy,602771,MONDO:0011271,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,11528383; 12192640; 15668457; 15792869; 15961312; 16498447; 17951086; 20937510; 21670436; 23394784; 25808192; 26780752; 26841830; 28558865; 28606403; 28688748; 29172004; 29850975; 30642275; 31066047; 32154989,10545040; 10665485; 15122708; 15608948; 16779558; 16900928; 17365175; 17885449; 22172419; 25821091; 30612914; 30932294; 31321302; 32864802; 33652732; 34384384; 34867752; 35868898; 37739444; 37740884; 37807786; 38160563; 38968056; 39177608; 39443859; 39980054; 40159620,DD,,2020-07-16 18:52:24+00:00,
G2P02982,SPTBN4,606214,14896,KIAA1642; SPTBN3,"SPTBN4-related neurodevelopmental disorder with hypotonia, neuropathy, and deafness",617519,MONDO:0060496,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,28540413; 28940097; 29861105; 31230720; 31857255,33772159; 33986717,DD,,2020-07-16 18:52:24+00:00,
G2P02983,ARF1,103180,652,,ARF1-related periventricular nodular heterotopia,618185,MONDO:0032588,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,28868155; 33057194; 34353862,36345169; 37185208; 40689678,DD,,2025-05-08 11:05:48+00:00,
G2P02984,ATP6V1A,607027,851,ATP6A1; ATP6V1A1; VA68; VMA1; VPP2,"ATP6V1A-related epileptic encephalopathy, infantile or early childhood",618012,MONDO:0020632,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,29668857; 32045939,35675510; 37574426; 37729800; 39336810; 40225911,DD,,2020-07-16 18:52:23+00:00,
G2P02985,CAMK2G,602123,1463,CAMKG,CAMK2G-related intellectual developmental disorder,618522,MONDO:0032795,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,23033978; 30184290,,DD,,2022-02-09 11:13:34+00:00,
G2P02986,GATA3,131320,4172,HDR,"GATA3-related hypoparathyroidism, sensorineural deafness, and renal disease",146255,MONDO:0007797,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000271; HP:0000364; HP:0000365; HP:0000407; HP:0000492; HP:0000494; HP:0000508; HP:0000598; HP:0000616; HP:0000820; HP:0000821; HP:0008050; HP:0011389; HP:0012713,10935639; 11389161; 15705923; 15830275; 16509533; 17309062; 19248180; 19253381; 19723756; 19952462; 21120445; 21157112; 21242646; 21399899; 21834031; 23052618; 23186964; 23203342; 23291697; 24434941; 25124981; 25510779; 25771973; 26268891; 26316437; 26514990; 26777049; 26800885; 27387476; 28303854; 28566604; 29025137; 29026277; 29073906; 29593425; 30396722; 30534854; 31885872,11577985; 14985365; 15301053; 15337474; 16912130; 16988501; 17114920; 17210674; 19022243; 19057839; 19659764; 20425828; 22407589; 23661972; 23757620; 23918631; 24527244; 24622013; 24859509; 25137426; 25767699; 25883929; 26710407; 26731259; 29663634; 30218523; 31433868; 31660939; 32155322; 32442337; 33111899; 33159669; 33163915; 33363791; 33655415; 34049562; 36746056; 37693317; 37881737; 37908274; 38025229; 38116790; 38940299; 39062799; 39198190; 39328859; 39505798; 39531207; 39700338; 39822657; 40013314; 40330010; 40650141; 40686918,DD; Ear,,2025-04-09 09:09:55+00:00,
G2P02987,KLF7,604865,6350,UKLF,KLF7-related developmental disorder,,MONDO:0700092,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,29251763,24207122,DD,,2020-07-16 18:52:23+00:00,
