g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P01379,TGFBR2,190182,11773,MFS2; TBR-II; TBRII,TGFBR2-related Loeys-Dietz syndrome,610168,MONDO:0012427,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,15235604; 15731757; 16027248; 16928994; 32528524; 33235621,15861007; 16251899; 16283890; 16791849; 16799921; 16981219; 17330129; 17470566; 17652900; 18084123; 18377530; 18781618; 18852674; 18978651; 19006214; 19542084; 19816028; 19875893; 19883511; 19996017; 20101701; 20144264; 20358619; 20681224; 20838339; 20956634; 21098638; 21251594; 21324918; 21522183; 21567932; 21949523; 22095581; 22113417; 22488992; 22734312; 22921234; 23303658; 23312833; 23591182; 23686861; 23884466; 24146167; 24220024; 24344637; 24443023; 26096872; 26301661; 26493799; 26848186; 26948038; 27125181; 27508510; 27879313; 28163941; 28304197; 28344185; 29339704; 30037098; 30101859; 30170566; 30212788; 31569402; 31795342; 31915033; 32119163; 32420711; 33408307; 33494990; 33971761; 34102952; 34419355; 34807423; 34906513; 34916229; 35399906; 35668506; 35689619; 36138598; 36308480; 37168749; 37916856; 38774681; 39364546; 39456956; 39737004; 39830008; 39906804; 40482834; 40486914; 40533122; 40533124; 40612107,DD; Skin; Skeletal,,2024-11-07 09:27:53+00:00,
G2P01386,CTSK,601105,2536,CTSO; CTSO2; PKND; PYCD,CTSK-related pycnodysostosis,265800,MONDO:0009940,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000189; HP:0000269; HP:0000347; HP:0000448; HP:0000668; HP:0000670; HP:0000680; HP:0000696; HP:0000765; HP:0001156; HP:0001807; HP:0002007; HP:0002644; HP:0002645; HP:0002650; HP:0002688; HP:0003302; HP:0003304; HP:0004322; HP:0004474; HP:0006335; HP:0009839; HP:0011001,10491211; 10878663; 8703060,10571690; 10634420; 12125807; 15070910; 15163881; 17397052; 17891524; 19215700; 19674475; 20305575; 20357177; 20728312; 20814951; 21099701; 21234691; 21567920; 21569238; 21968522; 22822386; 23175007; 23331396; 23689398; 24057333; 24134756; 24269275; 24715708; 24767306; 24938251; 25304337; 25364650; 25451018; 25550899; 25725806; 26040945; 26458004; 26856677; 27092432; 27558267; 28328823; 29390266; 29441215; 29796728; 30394969; 30967749; 31944631; 32984533; 33429075; 33945887; 33963797; 34307842; 34377661; 34680947; 35186389; 35315254; 35466658; 36646263; 36806543; 37288425; 38141876; 39421125; 39684735; 40313484; 40544148; 40591675; 7663522; 8938428; 9529353,DD; Skeletal,,2023-05-24 09:07:31+00:00,
G2P01387,CCDC8,614145,25367,3M3; DKFZP564K0322; PPP1R20,CCDC8-related 3-M syndrome,614205,MONDO:0013627,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000268; HP:0000272; HP:0000307; HP:0000325; HP:0000411; HP:0000463; HP:0000470; HP:0001385; HP:0001518; HP:0002007; HP:0003100; HP:0003307; HP:0004322; HP:0004570; HP:0010306,21737058,22156540; 22325252; 22624670; 23018678; 23900270; 28675896; 28969986; 30980518; 33258289; 38576808; 39643721; 40135784,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01395,NEK1,604588,7744,KIAA1901; NY-REN-55,NEK1-related short rib-polydactyly syndrome,263520,MONDO:0009894,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000062; HP:0000113; HP:0000161; HP:0000773; HP:0001162; HP:0001177; HP:0001302; HP:0001320; HP:0001789; HP:0001827; HP:0002089; HP:0002589; HP:0002983; HP:0005349; HP:0005716; HP:0005766; HP:0005817; HP:0005873; HP:0100255,21211617; 22499340; 22795106,22482978; 25492405; 27530628; 28123176; 40147672; 40536530,DD; Eye; Skeletal,,2024-04-09 13:32:31+00:00,
G2P01398,SMARCAL1,606622,11102,HARP; HHARP,SMARCAL1-related Schimke immunoosseous dysplasia,242900,MONDO:0009458,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000093; HP:0000097; HP:0000100; HP:0000119; HP:0000152; HP:0000414; HP:0000470; HP:0000478; HP:0000483; HP:0000545; HP:0000691; HP:0000707; HP:0000818; HP:0000822; HP:0000924; HP:0000926; HP:0000938; HP:0001034; HP:0001270; HP:0001507; HP:0001511; HP:0001538; HP:0001574; HP:0001608; HP:0001620; HP:0001626; HP:0001871; HP:0001873; HP:0001875; HP:0001888; HP:0001903; HP:0001939; HP:0002208; HP:0002213; HP:0002326; HP:0002515; HP:0002634; HP:0002655; HP:0002715; HP:0002719; HP:0002843; HP:0002925; HP:0002938; HP:0002942; HP:0003090; HP:0003182; HP:0003300; HP:0003521; HP:0004298; HP:0005280; HP:0006453; HP:0007759; HP:0010701; HP:0025031; HP:0040064,11799392; 15523612,12471207; 15880370; 16237566; 17089404; 17195070; 17334480; 17676601; 18356746; 18627050; 18785907; 19127206; 19796992; 20013129; 20179009; 21914180; 22699664; 22998683; 23010210; 23359635; 23630135; 23950031; 24197801; 24589093; 25428399; 25943327; 27282802; 27411420; 28796785; 29127259; 29282041; 30026777; 30635151; 30784191; 31275356; 31559731; 32393263; 33203071; 33900868; 34031513; 35136747; 35209826; 37662493; 39113392; 39292251; 40004207,DD; Skin; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01411,ARSL,300180,719,ARSE; CDPX; CDPX1,ARSL-related chondrodysplasia punctata,302950,MONDO:0010555,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000135; HP:0000252; HP:0000365; HP:0000410; HP:0000420; HP:0000458; HP:0000518; HP:0000925; HP:0001263; HP:0001419; HP:0002000; HP:0002787; HP:0002947; HP:0003196; HP:0003319; HP:0003467; HP:0003468; HP:0004322; HP:0005280; HP:0008064; HP:0008754; HP:0009882; HP:0010655; HP:0010666,12567415; 7720070; 9409863,15611404; 16937129; 19238369; 20422505; 20523025; 22581171; 23401300; 23462608; 23470839; 2722194; 34630518; 35256563; 38053926; 39181504; 39425194; 8418639,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01419,CDKN1C,600856,1786,BWCR; BWS; KIP2; P57,CDKN1C-related Beckwith-Wiedemann syndrome,130650,MONDO:0007534,monoallelic_autosomal,imprinted region,definitive,absent gene product; altered gene product structure,frameshift_variant; missense_variant; splice_region_variant; stop_gained,loss of function,inferred,,,HP:0000006; HP:0000028; HP:0000105; HP:0000150; HP:0000158; HP:0000239; HP:0000269; HP:0000280; HP:0000520; HP:0000598; HP:0001305; HP:0001528; HP:0001539; HP:0001540; HP:0001548; HP:0001638; HP:0001640; HP:0001998; HP:0002240; HP:0002667; HP:0002884; HP:0003247; HP:0005616; HP:0006277; HP:0006744; HP:0008186,10424811; 10424812; 14997421; 20503313; 8841187; 9341892,10220444; 10668219; 10862080; 11106355; 11414765; 12138139; 15150778; 15999116; 16010495; 16842655; 17259293; 17700627; 18395877; 18546283; 19386358; 19735747; 19843502; 20803657; 20826236; 21248736; 21920939; 22140035; 22205991; 22585446; 23197429; 23243085; 23719190; 23820480; 23918458; 24154661; 24322424; 24335096; 25258553; 25262539; 25898929; 26077438; 26837408; 26857110; 27255538; 27313795; 27372391; 27419809; 27436784; 27977403; 28066990; 28160403; 28478949; 29377879; 30090960; 30633605; 30968633; 31174542; 31469230; 31687262; 31804259; 32430359; 33101381; 33421606; 33704912; 33810554; 33939854; 33974722; 34065128; 34107024; 34239499; 34627330; 35181034; 35765875; 35954470; 36281281; 36322462; 36428656; 37686168; 38888172; 39425824; 39502854; 40206974; 40436836; 40490796; 9152830; 9475109,DD; Skin; Skeletal,,2024-08-19 15:18:34+00:00,
G2P01425,BMPR1B,603248,1077,ALK6; CDW293,BMPR1B-related brachydactyly,112600,MONDO:0007216,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0001822; HP:0004209; HP:0004322; HP:0004691; HP:0008096; HP:0009161; HP:0009182; HP:0009204; HP:0009464; HP:0009467; HP:0010055; HP:0010109; HP:0010194,14523231; 18203755,15805157; 16957682; 19327734; 22374147; 22739082; 25758993; 25776145; 28418932; 28473268; 29174092; 29322508; 29581481; 33486847; 37524292; 38879467; 39441036; 40119734,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01441,MEGF8,604267,3233,C19ORF49; EGFL4; FLJ22365; SBP1,MEGF8-related Carpenter syndrome,614976,MONDO:0013998,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000072; HP:0000126; HP:0000218; HP:0000248; HP:0000272; HP:0000286; HP:0000327; HP:0000347; HP:0000369; HP:0000377; HP:0000405; HP:0000407; HP:0000470; HP:0000482; HP:0000648; HP:0000826; HP:0000960; HP:0001156; HP:0001162; HP:0001249; HP:0001513; HP:0001537; HP:0001539; HP:0001629; HP:0001631; HP:0001636; HP:0001642; HP:0001643; HP:0001669; HP:0001748; HP:0001770; HP:0001840; HP:0001841; HP:0002059; HP:0002650; HP:0002673; HP:0002700; HP:0002857; HP:0002869; HP:0002970; HP:0003182; HP:0003241; HP:0003298; HP:0004209; HP:0004322; HP:0004440; HP:0004442; HP:0004443; HP:0004467; HP:0005280; HP:0006335; HP:0006349; HP:0006397; HP:0007370; HP:0007759; HP:0009473; HP:0009843; HP:0009891; HP:0010093; HP:0010194; HP:0010275,23063620; 37323198; 38760421,,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01448,IFITM5,614757,16644,BRIL; DSPA1; FRAGILIS4; HRMP1,IFITM5-related osteogenesis imperfecta,610967,MONDO:0012591,monoallelic_autosomal,,definitive,,3_prime_UTR_variant; 5_prime_UTR_variant,undetermined,inferred,,,HP:0000006; HP:0000164; HP:0000478; HP:0000926; HP:0000938; HP:0001939; HP:0002644; HP:0002645; HP:0002757; HP:0004322; HP:0004586; HP:0005084; HP:0006394; HP:0008422,22863190; 22863195,23240094; 23408678; 23612438; 23674381; 23771926; 23813632; 23977282; 24293101; 24478195; 24674092; 26031935; 26648832; 27029692; 27509835; 28824928; 29252448; 29388328; 30039845; 30289614; 30593885; 30985308; 31099171; 31244780; 31429852; 32383316; 33360005; 33470886; 34156493; 34335676; 34807880; 35052464; 36289625; 36456709; 36467431; 37713109; 38681748; 40379599; 40621697,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01453,EIF4A3,608546,18683,DDX48; EIF4AIII; FAL1; KIAA0111,EIF4A3-related Richieri-Costa-Pereira syndrome,268305,MONDO:0009998,biallelic_autosomal,,definitive,,3_prime_UTR_variant; 5_prime_UTR_variant,undetermined,inferred,,,,24360810,25865758; 26358778; 29112243; 29863549; 32217860,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01461,FGD1,300546,3663,FGDY; ZFYVE3,FGD1-related Aarskog-Scott syndrome,305400,MONDO:0010589,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000023; HP:0000028; HP:0000049; HP:0000175; HP:0000204; HP:0000289; HP:0000311; HP:0000316; HP:0000327; HP:0000349; HP:0000431; HP:0000463; HP:0000470; HP:0000486; HP:0000494; HP:0000508; HP:0000540; HP:0000668; HP:0000678; HP:0000767; HP:0000823; HP:0000954; HP:0001156; HP:0001159; HP:0001169; HP:0001187; HP:0001249; HP:0001419; HP:0001508; HP:0001544; HP:0001773; HP:0002055; HP:0002650; HP:0003196; HP:0003311; HP:0003318; HP:0003502; HP:0004279; HP:0007018; HP:0009466; HP:0009748; HP:0011229; HP:0012385,10930571; 11093277; 11940089; 14560308; 15809997; 16353258; 16688726; 17152066; 17847065; 20082460; 7954831,16272060; 16953916; 17294235; 19110080; 21654724; 21739585; 22211847; 22876573; 23169394; 23211637; 23443263; 24770546; 25227149; 25911513; 26029706; 27544718; 27551683; 28103835; 28587322; 29689188; 32381089; 32606125; 33067218; 33762894; 34145742; 34189097; 35388608; 35911831; 36051692; 37337880; 38299177; 38411716; 39798962; 40170577; 40700061; 8268928,DD; Skeletal,,2025-01-27 14:28:39+00:00,
G2P01463,HPGD,601688,5154,SDR36C1,HPGD-related cranioosteoarthropathy,259100,MONDO:0024546,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000218; HP:0000239; HP:0000280; HP:0000508; HP:0000767; HP:0000890; HP:0000938; HP:0000939; HP:0000964; HP:0000972; HP:0000975; HP:0001051; HP:0001217; HP:0001369; HP:0001376; HP:0001519; HP:0001582; HP:0001643; HP:0002645; HP:0002684; HP:0002829; HP:0003577; HP:0009771,19568269,18500342; 19306095; 20299379; 20406614; 21426412; 22331663; 24185079; 24533558; 24816859; 25757862; 26135126; 28851954; 28916395; 29282707; 30292630; 31063976; 32282352; 33343660; 35813463; 36636633; 36833358; 36969274; 37591693; 39151655; 39840454; 39878145; 40063344; 40140750; 40251683,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01470,FIG4,609390,16873,ALS11; CMT4J; DJ249I4.1; HSAC3; KIAA0274; SAC3,"FIG4-related cleidocranial dysplasia with micrognathia, absent thumbs, and distal aphalangia (Yunis-Varon syndrome)",216340,MONDO:0008995,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000047; HP:0000054; HP:0000216; HP:0000233; HP:0000239; HP:0000252; HP:0000268; HP:0000316; HP:0000322; HP:0000347; HP:0000369; HP:0000385; HP:0000463; HP:0000464; HP:0000518; HP:0000582; HP:0000647; HP:0000653; HP:0000762; HP:0000782; HP:0000894; HP:0000954; HP:0001182; HP:0001265; HP:0001274; HP:0001511; HP:0001525; HP:0001561; HP:0001622; HP:0001629; HP:0001636; HP:0001638; HP:0001770; HP:0001789; HP:0001831; HP:0001871; HP:0002021; HP:0002092; HP:0002139; HP:0002209; HP:0002460; HP:0002561; HP:0002692; HP:0002827; HP:0003447; HP:0004331; HP:0005684; HP:0006323; HP:0006628; HP:0007182; HP:0008362; HP:0008386; HP:0009381; HP:0009777; HP:0009835; HP:0009843; HP:0011344; HP:0045075,17572665; 2319578; 23623387; 30740813; 34899148; 7496176,18261132; 18429927; 18556664; 21705420; 23489662; 24088667; 24598713; 24878229; 25617005; 28859335; 29464931; 29468183; 32268254; 32385905; 33080143; 33096303; 33424531; 35225887; 36090855; 36340727; 36529678; 37950760; 38695966; 39133880; 39669591; 40062820; 40118803; 40302693,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01474,MEOX1,600147,7013,MOX1,MEOX1-related Klippel-Feil anomaly,214300,MONDO:0008958,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000122; HP:0000175; HP:0000324; HP:0000407; HP:0000410; HP:0000465; HP:0000466; HP:0000470; HP:0000772; HP:0000912; HP:0001335; HP:0001425; HP:0002162; HP:0002650; HP:0002813; HP:0003828; HP:0004602; HP:0005640; HP:0005988; HP:0007291; HP:0030962,23290072; 24073994,23557384; 32278351; 33562221,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01476,IL11,147681,5966,AGIF; IL-11,IL11-related craniosynostosis,,,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000243; HP:0000248; HP:0000262; HP:0000268; HP:0000316; HP:0000327; HP:0000684; HP:0001085; HP:0001159; HP:0001822; HP:0009803; HP:0011069; HP:0100798,21741611,,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01479,CUL7,609577,21024,DJ20C7.5; KIAA0076,CUL7-related 3-M syndrome,273750,MONDO:0010117,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000047; HP:0000179; HP:0000268; HP:0000272; HP:0000303; HP:0000307; HP:0000325; HP:0000343; HP:0000463; HP:0000470; HP:0000574; HP:0000767; HP:0000773; HP:0001382; HP:0001511; HP:0001518; HP:0001763; HP:0002007; HP:0002643; HP:0002750; HP:0002827; HP:0003100; HP:0003298; HP:0003307; HP:0003691; HP:0004209; HP:0004322; HP:0004570; HP:0005280; HP:0008734; HP:0008839; HP:0008897; HP:0009237; HP:0010306,16142236; 17675530; 19225462,19481195; 21166787; 21396581; 21548126; 22156540; 22325252; 22624670; 22974575; 23018678; 23517720; 23900270; 25945256; 26488604; 26850509; 28969986; 30374406; 30945686; 30980518; 32047638; 32141654; 32278698; 32924381; 33258289; 34518484; 34597859; 34674409; 35150935; 36660029; 37345548; 37719700; 38576808; 38847008; 39643721,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01483,COMP,600310,2227,EDM1; EPD1; MED; PSACH; THBS5; TSP-5; TSP5,COMP-related multiple epiphyseal dysplasia,132400,MONDO:0007561,monoallelic_autosomal,restricted mutation set,limited,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000763; HP:0000772; HP:0000926; HP:0001156; HP:0001377; HP:0001382; HP:0001387; HP:0001498; HP:0002341; HP:0002515; HP:0002650; HP:0002656; HP:0002663; HP:0002758; HP:0002761; HP:0002808; HP:0002816; HP:0002829; HP:0002857; HP:0002938; HP:0002970; HP:0003016; HP:0003025; HP:0003026; HP:0003049; HP:0003093; HP:0003300; HP:0003301; HP:0003311; HP:0003414; HP:0003502; HP:0004236; HP:0004568; HP:0005063; HP:0005743; HP:0006429; HP:0008800; HP:0008843; HP:0008873; HP:0009487; HP:0009803; HP:0009882; HP:0010049; HP:0010582; HP:0010585; HP:0011405; HP:0100168; HP:0100864,12483304; 7670472; 9021009; 9463320; 9887340,10405447; 11200990; 11745002; 11746044; 11891674; 12483437; 12605445; 12768438; 12792737; 14684695; 15094116; 15266613; 15503005; 15523619; 15552564; 15756302; 15880723; 16691584; 17133256; 17394206; 17579668; 18546327; 19320037; 20819661; 20830670; 21042783; 21599986; 21644213; 21965141; 22426567; 23506586; 23562786; 23998101; 24595329; 26177939; 26920793; 27299778; 27330822; 27432013; 28044000; 28685811; 29104872; 29899997; 30541462; 30906833; 31177591; 31489048; 32460719; 32686688; 32952136; 33030144; 33595934; 33748277; 34122524; 34680093; 34709441; 34750995; 35885576; 37766828; 37842142; 39415983; 39596690; 40249137; 40291262; 7670471; 8030664; 8702126; 8791509; 9184241; 9188668; 9388247; 9880218; 9921895,DD; Skeletal,,2023-06-01 08:40:46+00:00,
G2P01486,NFIX,164005,7788,NF1A,NFIX-related Marshall-Smith syndrome,602535,MONDO:0011244,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000098; HP:0000153; HP:0000159; HP:0000174; HP:0000177; HP:0000218; HP:0000256; HP:0000271; HP:0000290; HP:0000369; HP:0000492; HP:0000494; HP:0000598; HP:0000929; HP:0001155; HP:0001167; HP:0001252; HP:0001263; HP:0001760; HP:0001780; HP:0002817; HP:0008050; HP:0011297; HP:0011844; HP:0100807,20673863; 22301465; 29897170; 32701632,23495138; 24963350; 25345081; 26200704; 26927468; 28442439; 29787394; 31088393; 32277047; 33034087; 35887841; 36379624; 37336770; 38647663; 39419602; 39518712; 39526825; 39643599; 39816865; 40003249,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01488,ACAN,155760,319,AGC1; CSPG1; CSPGCP; MSK16,"ACAN-related spondyloepimetaphyseal dysplasia, aggrecan type",612813,MONDO:0013014,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000272; HP:0000303; HP:0000358; HP:0000369; HP:0000470; HP:0001382; HP:0001552; HP:0001609; HP:0002938; HP:0003027; HP:0004482; HP:0005285; HP:0008905; HP:0009381; HP:0011304,35314765,19110214; 29464738; 29787394; 30541462; 32980524; 34826401; 35250876; 35261200; 35396811; 36118854; 36950254; 38494255; 39295451,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01500,GPC6,604404,4454,,GPC6-related omodysplasia,258315,MONDO:0009779,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000272; HP:0000286; HP:0000343; HP:0000347; HP:0000431; HP:0000470; HP:0000581; HP:0001028; HP:0001060; HP:0001537; HP:0001629; HP:0001631; HP:0002007; HP:0003038; HP:0003196; HP:0004415; HP:0005025; HP:0005050; HP:0005060; HP:0005085; HP:0005280; HP:0005736; HP:0005792; HP:0006376; HP:0006389; HP:0008800; HP:0008873; HP:0008905; HP:0009756; HP:0012107,19481194,31191202; 32019583; 32655339; 37353964,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01504,PTH1R,168468,9608,PTHR; PTHR1,"PTH1R-related chondrodysplasia, Blomstrand type",215045,MONDO:0008970,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000272; HP:0000347; HP:0000773; HP:0001561; HP:0001622; HP:0001789; HP:0002652; HP:0002663; HP:0002983; HP:0003015; HP:0003177; HP:0003826; HP:0004233; HP:0005616; HP:0005789; HP:0008108; HP:0008754,10523019; 15525660; 17164305; 3975110; 9649554; 9745456,11297619; 29987841; 35846276; 9268097; 9832466,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01511,GJA1,121014,4274,CX43; GJAL; ODD; ODDD; ODOD; SDTY3,GJA1-related oculodentodigital dysplasia (biallelic),164200,MONDO:0008111,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,missense_variant; stop_gained,loss of function,inferred,,,HP:0000007; HP:0000286; HP:0000430; HP:0000482; HP:0000501; HP:0000568; HP:0000668; HP:0000670; HP:0000682; HP:0001159; HP:0005622; HP:0005768; HP:0005769; HP:0006297; HP:0006482; HP:0007968; HP:0010705,12457340; 14974090; 15512999; 16816024; 20597923; 23606748; 29902798; 36396593,14729836; 15818811; 16813608; 2157843; 24781393; 26087145; 29624507; 30204976; 30767687; 31386161; 34035645; 39833124,DD; Eye; Skin; Skeletal,,2025-03-14 11:35:37+00:00,
G2P01512,TXNL4A,611595,30551,DIB1; DIM1; HST161; SNRNP15; TXNL4; U5-15KD,TXNL4A-related Burn Mckeown syndrome,608572,MONDO:0012064,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000089; HP:0000160; HP:0000175; HP:0000193; HP:0000204; HP:0000233; HP:0000303; HP:0000316; HP:0000322; HP:0000338; HP:0000347; HP:0000384; HP:0000405; HP:0000411; HP:0000426; HP:0000430; HP:0000453; HP:0000581; HP:0000652; HP:0001629; HP:0001631; HP:0001939; HP:0004502; HP:0004691; HP:0008872,25434003,25865758; 28225383; 28905882; 32187816; 34713892,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01513,COL2A1,120140,2200,AOM; SEDC; STL1,COL2A1-related spondyloepiphyseal dysplasia congenita,183900,MONDO:0008471,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000006; HP:0000007; HP:0000175; HP:0000272; HP:0000470; HP:0000541; HP:0000545; HP:0000768; HP:0000926; HP:0001252; HP:0001552; HP:0001762; HP:0002091; HP:0002098; HP:0002318; HP:0002515; HP:0002650; HP:0002808; HP:0002812; HP:0002827; HP:0002938; HP:0002996; HP:0003071; HP:0003300; HP:0003311; HP:0007773; HP:0008142; HP:0008788; HP:0008800; HP:0008857; HP:0010501,1353665; 2339128; 25060605; 2543071; 26358419; 26443184; 26626311; 7738948; 7847372; 7866404; 8019561; 8244341; 8325895; 8423604; 8723097; 8877930,10353778; 10745044; 11123024; 11333354; 11708863; 11746045; 12544472; 1429602; 14729840; 15316962; 15895462; 16155195; 17509551; 17920052; 21204228; 21792829; 21924244; 22381876; 22495950; 22791362; 23079993; 23495189; 23545312; 23932928; 24681029; 24736929; 24949742; 25604898; 25686763; 25900302; 25967556; 26030151; 26183434; 26586363; 26985960; 27059630; 27234559; 27274858; 28265456; 29354277; 29643796; 29907962; 30733658; 30932712; 31758797; 31824186; 31972903; 32071555; 32360156; 32752906; 32856782; 32896647; 33186059; 33590889; 34182999; 34394176; 35052477; 35581182; 35692839; 37278761; 38076483; 39849673; 39953747; 7612049; 7752132; 8157027; 8486375; 8791509; 8863161,DD; Eye; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01514,IFIH1,606951,18873,HLCD; IDDM19; MDA-5; MDA5,IFIH1-related Singleton-Merten syndrome,182250,MONDO:0024535,monoallelic_autosomal,restricted mutation set,strong,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000327; HP:0000501; HP:0000545; HP:0000670; HP:0000706; HP:0000939; HP:0000992; HP:0001252; HP:0001324; HP:0001635; HP:0001640; HP:0001650; HP:0001682; HP:0001761; HP:0001762; HP:0001806; HP:0002205; HP:0002515; HP:0002673; HP:0002827; HP:0002857; HP:0003182; HP:0004322; HP:0004325; HP:0004380; HP:0004382; HP:0005303; HP:0006112; HP:0006232; HP:0006353; HP:0006386; HP:0008102; HP:0009771,25620204; 28319323,24769716; 26196376; 26284909; 27027846; 27033279; 28475458; 28605144; 29043891; 29270977; 29782060; 30219631; 31365803; 31898846; 32202700; 32508843; 33582154; 33665826; 34054923; 34189824; 34453469; 35410415; 35754802; 37040079; 37126154; 37588055; 38762065; 39268404; 40116369; 40197712,DD; Eye; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01516,ORC6,607213,17151,ORC6L,ORC6-related Meier-Gorlin syndrome,613803,MONDO:0013430,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000046; HP:0000160; HP:0000179; HP:0000252; HP:0000308; HP:0000325; HP:0000327; HP:0000773; HP:0000774; HP:0001508; HP:0001511; HP:0002094; HP:0002750; HP:0002812; HP:0002970; HP:0003100; HP:0003187; HP:0003561; HP:0006498; HP:0006532; HP:0006628; HP:0008551; HP:0008665; HP:0010306; HP:0011968,7710253,21358632; 21979914; 22333897; 23023959; 25691413; 26381604; 36012502,DD; Skeletal,,2023-05-24 09:07:32+00:00,
G2P01519,COL11A1,120280,2186,CO11A1; COLL6; DFNA37; STL2,COL11A1-related Stickler syndrome,604841,MONDO:0011493,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000175; HP:0000193; HP:0000201; HP:0000272; HP:0000286; HP:0000316; HP:0000343; HP:0000347; HP:0000369; HP:0000407; HP:0000463; HP:0000501; HP:0000518; HP:0000541; HP:0000545; HP:0000565; HP:0000926; HP:0000938; HP:0001132; HP:0001166; HP:0001382; HP:0002655; HP:0002673; HP:0002684; HP:0002688; HP:0002986; HP:0003031; HP:0003040; HP:0003196; HP:0003828; HP:0004322; HP:0004327; HP:0004646; HP:0005280; HP:0005462; HP:0006200; HP:0007773; HP:0012283; HP:0012284; HP:0100250; HP:0100807; HP:0100866,10486316; 10573014; 17236192; 22499343; 25073711; 25091507; 27081569; 8872475; 9529347,10353778; 10729292; 10889003; 11007540; 11450497; 12503098; 17318849; 17902239; 23110709; 23621912; 23922384; 25240749; 27081549; 27193475; 27390512; 28315471; 28971234; 28983407; 30020262; 30245514; 30568244; 31833174; 32316871; 32427345; 32558342; 32756486; 33169910; 33348901; 33605226; 33951325; 34004386; 34238052; 34447665; 35791160; 35946471; 36140739; 36443936; 36595051; 36714562; 38243264; 38299479; 39349161; 39406934; 39542031; 39675476; 39981533; 40270540; 40557406; 8702171; 9600252; 9792885,DD; Eye; Skeletal,,2023-05-24 09:07:32+00:00,
