g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P02122,GNAT2,139340,4394,ACHM4,GNAT2-related Achromatopsia 4,613856,MONDO:0013465,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000540; HP:0000551; HP:0000639; HP:0011516,31058429,,Eye,,2017-08-27 21:58:06+00:00,
G2P02123,ADGRA3,612303,13839,FLJ38547; GPR125; PGR21,ADGRA3-related non-syndromic retinitis pigmentosa,,MONDO:0019200,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000510,23105016,,Eye,,2017-08-27 22:20:03+00:00,
G2P02124,GPR179,614515,31371,CSNB1E; GPR158L1,"GPR179-related night blindness, congenital stationary (complete)",614565,MONDO:0013807,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000545; HP:0000639; HP:0007642; HP:0007984,,,Eye,,2017-08-27 22:27:35+00:00,
G2P02125,GRIP1,604597,18708,,GRIP1-related Fraser syndrome,617667,MONDO:0054739,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,22510445; 24357607,,Eye,,2017-08-27 22:35:05+00:00,
G2P02126,GRK1,180381,10013,GPRK1; RHOK; RK,GRK1-related Oguchi disease,613411,MONDO:0013259,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,17070587; 26349155; 9020843,,Eye,,2017-08-27 22:38:18+00:00,
G2P02127,GRN,138945,4601,CLN11; PCDGF; PGRN,"GRN-related ceroid lipofuscinosis, neuronal",614706,MONDO:0013866,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-27 22:44:43+00:00,
G2P02128,GSN,137350,4620,DKFZP313L0718,"GSN-related amyloidosis, Finnish type",105120,MONDO:0007097,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,,,Eye,,2017-08-27 22:50:37+00:00,
G2P02129,GUCA1A,600364,4678,C6ORF131; COD3; CORD14; DJ139D8.6; GCAP; GCAP-1; GCAP-I; GCAP1; GUCA; GUCA1,GUCA1A-related cone dystrophy,602093,MONDO:0011193,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000540; HP:0000548; HP:0000551; HP:0000556; HP:0007401,,,Eye,,2017-08-27 22:58:43+00:00,
G2P02130,GUCA1A,600364,4678,C6ORF131; COD3; CORD14; DJ139D8.6; GCAP; GCAP-1; GCAP-I; GCAP1; GUCA; GUCA1,GUCA1A-related cone-rod dystrophy,,MONDO:0800326,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000540; HP:0000548; HP:0000551; HP:0000556; HP:0007401,28442884,,Eye,,2017-08-27 22:59:15+00:00,
G2P02131,GUCA1A,600364,4678,C6ORF131; COD3; CORD14; DJ139D8.6; GCAP; GCAP-1; GCAP-I; GCAP1; GUCA; GUCA1,GUCA1A-related macular dystrophy,,MONDO:0020242,monoallelic_autosomal,restricted mutation set,strong,altered gene product structure,,gain of function,inferred,,,HP:0007754,28125083,,Eye,,2018-01-22 10:21:51+00:00,
G2P02132,GUCA1B,602275,4679,GCAP-2; GCAP-II; GCAP2; RP48,GUCA1B-related retinal dystrophy,613827,MONDO:0013447,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000510; HP:0000556; HP:0007754,15452722; 21405999,,Eye,,2017-08-27 23:32:11+00:00,
G2P02133,GZF1,613842,15808,DJ322G13.2; ZBTB23; ZNF336,"GZF1-related joint laxity, short stature, and myopia",617662,MONDO:0060556,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000023; HP:0000545; HP:0000612; HP:0002761,28475863,33009817; 35885918,DD; Eye,,2022-04-01 11:42:09+00:00,
G2P02134,HGSNAT,610453,26527,FLJ32731; HGNAT; TMEM76,HGSNAT-related retinitis pigmentosa,616544,MONDO:0014687,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,25859010,,Eye,,2017-08-27 23:58:10+00:00,
G2P02135,HPS3,606118,15597,BLOC2S1; SUTAL,HPS3-related Hermansky-Pudlak syndrome,614072,MONDO:0013555,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000639; HP:0000978; HP:0001022; HP:0001892; HP:0007894; HP:0012805; HP:0030402,11455388; 11590544; 24766090,,Eye,,2024-09-10 13:17:06+00:00,
G2P02136,HPS4,606682,15844,BLOC3S2; KIAA1667; LE,HPS4-related Hermansky-Pudlak syndrome,614073,MONDO:0013556,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000421; HP:0000478; HP:0000639; HP:0000978; HP:0001022; HP:0001107; HP:0001574; HP:0001871; HP:0001892; HP:0002086; HP:0002206; HP:0007894; HP:0011883; HP:0012805; HP:0030402,11836498,,Eye; Skin,,2017-08-28 00:14:24+00:00,
G2P02137,HPS5,607521,17022,AIBP63; BLOC2S2; RU2,HPS5-related Hermansky-Pudlak syndrome,614074,MONDO:0013557,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000478; HP:0000639; HP:0000978; HP:0001022; HP:0001107; HP:0001574; HP:0001626; HP:0001871; HP:0001873; HP:0001892; HP:0007894; HP:0012805; HP:0030402,12548288; 28296950,,Eye; Skin,,2017-08-28 00:15:27+00:00,
G2P02138,HPS6,607522,18817,BLOC2S3; FLJ22501,HPS6-related Hermansky-Pudlak syndrome,614075,MONDO:0013558,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000152; HP:0000421; HP:0000478; HP:0000639; HP:0000978; HP:0001022; HP:0001107; HP:0001574; HP:0001871; HP:0001892; HP:0004866; HP:0007894; HP:0011883; HP:0012805; HP:0030402,12548288,,Eye; Skin,,2017-08-28 00:16:03+00:00,
G2P02139,IDH3A,601149,5384,,IDH3A-related retinitis pigmentosa,,MONDO:0019200,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000486; HP:0000505; HP:0000510; HP:0000556; HP:0000639; HP:0000662; HP:0007688; HP:0007722; HP:0007754; HP:0007843,28412069; 30058936,,Eye,,2017-08-28 00:30:19+00:00,
G2P02140,IDH3B,604526,5385,RP46,IDH3B-related retinitis pigmentosa,612572,MONDO:0012943,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000556,18806796,,Eye,,2017-08-28 00:35:06+00:00,
G2P02141,IFT27,615870,18626,BBS19; CFAP156; FAP156; RABL4; RAYL,IFT27-related Bardet-Biedl syndrome,615996,MONDO:0014447,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,24488770,,Eye,,2018-01-22 12:07:21+00:00,
G2P02142,IFT52,617094,15901,C20ORF9; CGI-53; DJ1028D15.1; NGD2; NGD5,IFT52-related short-rib thoracic dysplasia with or without polydactyly,617102,MONDO:0014915,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,26880018; 27466190,,Eye,,2017-08-28 07:31:23+00:00,
G2P02143,IMPDH1,146690,6052,LCA11; RP10; SWSS2608,IMPDH1-related retinitis pigmentosa,180105,MONDO:0008379,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000510; HP:0000556; HP:0003828,16214101; 25439607,,Eye,,2017-08-28 07:34:42+00:00,
G2P02144,IMPDH1,146690,6052,LCA11; RP10; SWSS2608,IMPDH1-related Leber cogenital amaurosis,613837,MONDO:0013454,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000550; HP:0000556; HP:0000639; HP:0011463,,,Eye,,2017-08-28 07:38:48+00:00,
G2P02145,IMPG1,602870,6055,GP147; IPM150; SPACR,"IMPG1-related macular dystrophy, vitelliform",616151,MONDO:0014508,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0007677; HP:0007754,28644393,,Eye,,2017-08-28 07:40:17+00:00,
G2P02146,IMPG2,607056,18362,IPM200; RP56; SPACRCAN,IMPG2-related retinitis pigmentosa,613581,MONDO:0013314,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556; HP:0030635,20673862; 24876279; 31264916,,Eye,,2017-08-28 07:42:43+00:00,
G2P02147,IMPG2,607056,18362,IPM200; RP56; SPACRCAN,"IMPG2-related macular dystrophy, vitelliform",616152,MONDO:0014509,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0007677; HP:0007754,28644393; 30300315,,Eye,,2017-08-28 07:44:41+00:00,
G2P02148,IQCB1,609237,28949,KIAA0036; NPHP5; SLSN5,IQCB1-related Leber congenital amaurosis,,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000083; HP:0000090; HP:0000550; HP:0000556; HP:0011463,20881296; 23661368; 29219953,,Eye,,2019-10-24 14:44:22+00:00,
G2P02149,ITM2B,603904,6174,BRI; BRI2; BRICD2B; E25B; E3-16,ITM2B-related retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities,616079,MONDO:0014483,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,24026677,,Eye,,2017-08-28 11:11:16+00:00,
G2P02150,KCNV2,607604,19698,KV8.2,KCNV2-related retinal cone dystrophy,610356,,biallelic_autosomal,,definitive,absent gene product; uncertain,,loss of function,inferred,,,HP:0000548; HP:0000556; HP:0007663; HP:0030484,16909397; 19952985,,Eye,,2017-08-28 11:44:16+00:00,
G2P02151,KIZ,615757,15865,C20ORF19; HT013; NCRNA00153; PLK1S1,KIZ-related retinitis pigmentosa,615780,MONDO:0014345,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,24680887; 28837078,,Eye,,2017-08-28 12:05:09+00:00,
G2P02152,KLHL7,611119,15646,KLHL6; RP42; SBBI26,KLHL7-related retinitis pigmentosa,612943,MONDO:0013052,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000510; HP:0000556,19520207; 22084217,,Eye,,2017-08-28 12:11:47+00:00,
G2P02153,LCA5,611408,31923,C6ORF152,LCA5-related Leber congenital amaurosis,604537,MONDO:0011473,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000556; HP:0011463,17546029; 23946133; 27067258,,Eye,,2017-08-28 12:28:53+00:00,
G2P02154,LCAT,606967,6522,,LCAT-related fish-eye disease,136120,MONDO:0007620,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-29 07:56:15+00:00,
G2P02155,LEMD2,616312,21244,DJ482C21.1; LEM2; NET25,"LEMD2-related cataract, juvenile-onset",212500,MONDO:0008925,biallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,26788539,,Eye,,2017-08-29 08:03:53+00:00,
G2P02156,P3H2,610341,19317,FLJ10718; LEPREL1; MLAT4,"P3H2-related myopia, high, with cataract and vitreoretinal degeneration",614292,MONDO:0013670,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000518; HP:0001083; HP:0011003,21885030; 24172257; 25469533; 30608193; 31560770,,Eye,,2017-08-29 08:15:02+00:00,
G2P02157,LIM2,154045,6610,MP17; MP19,"LIM2-related cataract, multiple types",615277,MONDO:0014111,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000518,11917274; 18596884; 27814360,,Eye,,2017-08-29 08:20:38+00:00,
G2P02158,LSS,600909,6708,OSC,LSS-related cataract,616509,MONDO:0014673,biallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,,,Eye,,2025-01-20 14:28:17+00:00,
G2P02159,LZTFL1,606568,6741,BBS17,LZTFL1-related Bardet-Biedl syndrome,615994,MONDO:0014445,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,HP:0000135; HP:0000556; HP:0001513; HP:0010442; HP:0100543,22510444; 23692385,,Eye,,2017-08-29 08:55:48+00:00,
G2P02160,MAB21L2,604357,6758,,MAB21L2-related syndromic microphthalmia,615877,MONDO:0014380,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000478; HP:0000482; HP:0000518; HP:0000528; HP:0000568; HP:0000589; HP:0001263; HP:0002652,24906020; 25719200; 26116559,39455595,DD; Eye; Skeletal,,2024-11-14 14:42:04+00:00,
G2P02161,MAFB,608968,6408,KRML,MAFB-related Duane retraction syndrome,,MONDO:0007473,monoallelic_autosomal,,strong,absent gene product; altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,loss of function,inferred,,,,27181683; 29779709,,DD; Eye,,2017-08-29 09:09:13+00:00,
G2P02162,MAK,154235,6816,DJ417M14.2; RP62,MAK-related retinitis pigmentosa,614181,MONDO:0013611,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-29 09:12:19+00:00,
G2P02163,MAPKAPK3,602130,6888,3PK; MAPKAP3; MK-3; MK3,"MAPKAPK3-related macular dystrophy, patterned",617111,MONDO:0014920,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,26744326; 27474146,,Eye,,2017-08-29 09:20:08+00:00,
G2P02164,MERTK,604705,7027,C-EYK; MER; RP38; TYRO12,MERTK-related retinitis pigmentosa,613862,MONDO:0013469,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556,,,Eye,,2017-08-29 09:29:19+00:00,
G2P02165,MFN2,608507,16877,CMT2A2; CPRP1; KIAA0214; MARF,MFN2-related hereditary motor and sensory neuropathy,601152,MONDO:0011002,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,,,,Eye,,2017-08-29 09:30:53+00:00,
G2P02166,MFN2,608507,16877,CMT2A2; CPRP1; KIAA0214; MARF,"MFN2-related Charcot-Marie-Tooth disease, axonal",617087,MONDO:0014906,biallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,,,,Eye,,2017-08-29 09:31:26+00:00,
G2P02167,MFRP,606227,18121,C1QTNF5; FLJ30570; NNO2; RD6,MFRP-related nanophthalmos,609549,MONDO:0012299,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556; HP:0000568; HP:0011505; HP:0012426,17167404; 18554571; 19753314; 25383852,,Eye,,2017-08-29 09:33:11+00:00,
G2P02168,MFSD6L,,26656,FLJ35773,MFSD6L-related congenital cataract,,MONDO:0005129,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0010864,22935719,,Eye,,2017-08-29 09:35:13+00:00,
G2P02169,MIR204,610942,31582,MIRN204,MIR204-related retinal dystrophy and iris coloboma with or without cataract,,MONDO:0014747,monoallelic_autosomal,,limited,uncertain,,undetermined,inferred,,,,,,Eye,,2017-08-29 09:58:49+00:00,
G2P02170,MTTP,157147,7467,ABL; MTP,MTTP-related abetalipoproteinemia,200100,MONDO:0008692,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-29 10:25:33+00:00,
G2P02171,MVK,251170,7530,LRBP; MK,MVK-related hyper-IgD syndrome,260920,MONDO:0009849,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,frameshift_variant; inframe_deletion; inframe_insertion; missense_variant,loss of function,inferred,,,HP:0000478; HP:0000510; HP:0000543; HP:0000556; HP:0000598; HP:0000662; HP:0000707; HP:0000924; HP:0000988; HP:0001034; HP:0001369; HP:0001574; HP:0001744; HP:0001871; HP:0001939; HP:0001974; HP:0002013; HP:0002014; HP:0002027; HP:0002315; HP:0002321; HP:0002715; HP:0002716; HP:0002829; HP:0003261; HP:0003565; HP:0011897; HP:0025031; HP:0025142,11313769; 16435210; 22038276,,Eye; Skin,,2017-08-29 10:26:43+00:00,
G2P02172,MVK,251170,7530,LRBP; MK,MVK-related mevalonic aciduria,610377,MONDO:0012481,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000518; HP:0000556; HP:0003812; HP:0003828,,,Eye,,2024-12-16 14:29:17+00:00,
G2P02173,MYO7A,276903,7606,DFNA11; DFNB2; NSRD2; USH1B,MYO7A-related Usher syndrome,276900,,biallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000399; HP:0000510; HP:0000556; HP:0008555; HP:0011476,,,Eye,,2019-10-24 16:32:04+00:00,
G2P02793,NBAS,608025,15625,NAG,"NBAS-related short stature, optic nerve atrophy, Pelger-Huet anomaly and/or infantile liver failure",614800,MONDO:0013889,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,loss of function,inferred,,,HP:0000239; HP:0000252; HP:0000479; HP:0000496; HP:0000504; HP:0000556; HP:0000639; HP:0000929; HP:0000938; HP:0000939; HP:0000951; HP:0001263; HP:0001382; HP:0001513; HP:0001871; HP:0001881; HP:0001943; HP:0002659; HP:0002715; HP:0002720; HP:0002757; HP:0004313; HP:0004322; HP:0004332; HP:0004349; HP:0005328; HP:0010701; HP:0011328; HP:0011342; HP:0011451,20577004; 26073778; 28115293,20577004; 26286438; 26541327; 26578240; 27789416; 28031453; 28115293; 28576691; 28611345; 28629372; 28946922; 29929043; 30558828; 30592236; 30622725; 30825388; 30845840; 31015584; 31507590; 31761904; 31889758; 32146038; 32297715; 32768688; 32805445; 32812336; 32957979; 33042920; 33173785; 33270637; 33520894; 33542026; 33707149; 34288298; 34396667; 34427841; 35221207; 36479642; 36843433; 37151364; 38244286; 38279772; 38517998; 38759022; 39641476; 40215727; 40370974; 40433928,DD; Eye; Skeletal,"Hammann et al (PubMed: 38244286), report that variants affecting the C-terminal region of NBAS result in SOPH syndrome (short stature, optic atrophy, Pelger-Huët anomaly), variants affecting the Sec 39 domain are associated with infantile liver failure syndrome type 2 (ILFS2) and variants affecting the ß-propeller domain give rise to a combined phenotype .",2025-12-17 15:36:50+00:00,
G2P02175,NEK2,604043,7745,NEK2A; NLK1; PPP1R111; RP67,NEK2-related retinitis pigmentosa,615565,MONDO:0014256,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556,24043777,,Eye,,2017-08-29 10:48:13+00:00,
G2P02176,NOD2,605956,5331,BLAU; CARD15; CD; CLR16.3; IBD1; NLRC2; PSORAS1,NOD2-related granulomatous synovitis with uveitis,186580,MONDO:0008523,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,gain of function,inferred,,,HP:0000478; HP:0000501; HP:0000518; HP:0000554; HP:0000585; HP:0000707; HP:0000924; HP:0000964; HP:0001101; HP:0001291; HP:0001369; HP:0001386; HP:0001574; HP:0001939; HP:0002715; HP:0003011; HP:0003549; HP:0005830; HP:0007432; HP:0007813; HP:0011505; HP:0025230; HP:0040064; HP:0100490; HP:0100769; HP:0200042,11528384; 15459013,,Eye; Skin,,2017-08-29 10:59:30+00:00,
G2P02177,NOTCH2,600275,7882,,NOTCH2-related Alagille syndrome,610205,,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,,,Eye,,2017-08-29 11:02:57+00:00,
G2P02178,NPHP1,607100,7905,JBTS4; NPH1; SLSN1,NPHP1-related Joubert syndrome,609583,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000083; HP:0000090; HP:0000510; HP:0000556; HP:0000571; HP:0000639; HP:0000657; HP:0001251; HP:0001252; HP:0002194; HP:0002419; HP:0005957,,,Eye,,2017-08-29 11:04:14+00:00,
G2P02179,NPHP4,607215,19104,KIAA0673; POC10; SLSN4,NPHP4-related Senior-Loken syndrome,606996,MONDO:0011756,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000090; HP:0000510; HP:0000556,,,Eye,,2017-08-29 11:08:54+00:00,
G2P02181,OAT,613349,8091,HOGA,OAT-related gyrate atrophy of choroid and retina with or without ornithinemia,258870,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000533; HP:0000545; HP:0000556; HP:0007819; HP:0008028; HP:0012025; HP:0012026; HP:0200065,,,Eye,,2017-08-29 11:17:33+00:00,
G2P02182,OCA2,611409,8101,BEY; BEY1; BEY2; D15S12; EYCL; EYCL2; EYCL3; P,OCA2-related oculocutaneous albinism,203200,MONDO:0018910,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000639; HP:0001010; HP:0001022; HP:0007750; HP:0007894; HP:0012805,7920637; 8302318,,Eye; Skin,,2017-08-29 11:19:09+00:00,
G2P02183,OFD1,300170,2567,71-7A; CXORF5; JBTS10; RP23,OFD1-related retinitis pigmentosa,300424,MONDO:0010320,monoallelic_X_hemizygous,,strong,uncertain,,undetermined,inferred,,,,,,Eye,,2017-08-29 11:24:37+00:00,
G2P02184,OPN1LW,300822,9936,CBBM; CBP; COD5; RCP,OPN1LW-related blue cone monochromacy,303700,MONDO:0010563,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-29 11:41:10+00:00,
G2P02185,OPN1MW,300821,4206,CBBM; CBD; COD5; GCP; OPN1MW1,OPN1MW-related blue cone monochromacy,303700,MONDO:0010563,monoallelic_X_hemizygous,,definitive,uncertain,,undetermined,inferred,,,,,,Eye,,2024-12-12 13:35:30+00:00,
G2P02186,OVOL2,616441,15804,BA504H3.3; CHED; CHED1; HOVO2; ZNF339,"OVOL2-related corneal dystrophy, posterior polymorphous",122000,MONDO:0007378,monoallelic_autosomal,,definitive,,regulatory_region_variant,undetermined,inferred,,,HP:0001131; HP:0011488,26749309; 28046031,,Eye,,2017-08-29 11:51:26+00:00,
G2P02187,PANK2,606157,15894,C20ORF48; FLJ11729; HARP; HSS; NBIA1; PKAN,PANK2-related HARP syndrome,234200,MONDO:0009319,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556,11479594; 12058097,,Eye,,2021-07-09 13:11:02+00:00,
G2P02188,PCDH15,605514,14674,CDHR15; DFNB23; USH1F,PCDH15-related Usher syndrome,602083,MONDO:0011186,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000399; HP:0000510; HP:0000556; HP:0011476,,,Eye; Ear,,2025-04-09 09:15:55+00:00,
G2P02189,PDE6A,180071,8785,PDEA; RP43,PDE6A-related retinitis pigmentosa,613810,MONDO:0013437,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556,,,Eye,,2017-08-29 14:09:20+00:00,
G2P02190,PDE6B,180072,8786,CSNB3; CSNBAD2; PDEB; RD1; RP40,"PDE6B-related night blindness, congenital stationary",163500,MONDO:0008099,monoallelic_autosomal,restricted mutation set,strong,altered gene product structure,,gain of function,inferred,,,HP:0007642,24760071; 8075643,,Eye,,2017-08-29 14:20:43+00:00,
G2P02191,PDE6B,180072,8786,CSNB3; CSNBAD2; PDEB; RD1; RP40,PDE6B-related retinitis pigmentosa,613801,MONDO:0013429,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000510; HP:0000556,,,Eye,,2017-08-29 14:22:16+00:00,
G2P02192,PDE6C,600827,8787,ACHM5; COD4; PDEA2,PDE6C-related cone dystrophy,613093,MONDO:0013129,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000548; HP:0000639; HP:0007401; HP:0011516,,,Eye,,2017-08-29 14:24:11+00:00,
G2P02193,GNAQ,600998,4390,G-ALPHA-Q; GAQ,GNAQ-related familial Sturge-Weber syndrome,,,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,28454448,,Eye,,2017-08-29 17:12:24+00:00,
G2P02194,GNAQ,600998,4390,G-ALPHA-Q; GAQ,GNAQ-related Sturge-Weber syndrome,185300,MONDO:0008501,monoallelic_autosomal,typically mosaic; restricted mutation set,strong,altered gene product structure,,gain of function,inferred,,,,23656586,,Eye,,2017-08-29 17:15:56+00:00,
G2P02195,COL17A1,113811,2194,BP180; BPAG2,COL17A1-related epithelial recurrent erosion dystrophy,122400,MONDO:0007381,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,,25676728; 26786512; 27309958,,Eye,,2017-08-29 22:47:34+00:00,
G2P02196,NLRP1,606636,14374,CARD7; CLR17.1; DEFCAP; DKFZP586O1822; KIAA0926; NAC; NALP1; SLEV1; VAMAS1,NLRP1-related corneal intraepithelial dyskeratosis,,MONDO:0014089,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,23349227,,Eye,,2017-08-29 23:14:30+00:00,
G2P02197,NLRP1,606636,14374,CARD7; CLR17.1; DEFCAP; DKFZP586O1822; KIAA0926; NAC; NALP1; SLEV1; VAMAS1,NLRP1-related autoinflammation with arthritis and dyskeratosis,617388,MONDO:0060457,biallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,27965258,,Eye,,2017-08-29 23:17:04+00:00,
G2P02198,PRDM5,614161,9349,PFM2,PRDM5-related Brittle cornea syndrome,614170,MONDO:0013605,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000483; HP:0000563; HP:0000592; HP:0001131; HP:0011003; HP:0100689,21664999; 22122778; 27032025,,Eye,,2017-08-29 23:32:29+00:00,
G2P02199,PRDM5,614161,9349,PFM2,PRDM5-related Axenfeld-Rieger syndrome,,MONDO:0019187,monoallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,26489929,,Eye,,2017-08-29 23:39:39+00:00,
G2P02200,PEX10,602859,8851,RNF69,PEX10-related peroxisome biogenesis disorder 6B,614871,MONDO:0013937,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-30 08:06:01+00:00,
G2P02201,PEX11B,603867,8853,PEX11B; PEX11BETA,PEX11B-related peroxisome biogenesis disorder 14B,614920,MONDO:0013967,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000639; HP:0001249; HP:0001263; HP:0004322,22581968; 28129423,31724321; 38423277; 39092477,DD; Eye,,2017-10-31 10:55:54+00:00,
G2P02202,PEX12,601758,8854,,PEX12-related peroxisome biogenesis disorder 3B,266510,MONDO:0009959,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-30 08:20:48+00:00,
G2P02203,PEX13,601789,8855,,PEX13-related peroxisome biogenesis disorder 11B,614885,MONDO:0013950,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-30 08:22:06+00:00,
G2P02204,PEX14,601791,8856,,PEX14-related peroxisome biogenesis disorder 13A (Zellweger) (biallelic),,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,,,Eye,,2017-08-30 09:09:56+00:00,
